id_zamowienie;id_produkt;id_pracownik;id_klient;data_zakupu;uwagi
8686;134;295;291;22.06.2020;brak
8687;488;299;364;01.11.2020;brak
8688;299;117;226;21.10.2020;brak
8689;187;50;201;22.02.2021;brak
8690;117;72;418;15.08.2020;brak
8691;442;233;258;03.07.2020;brak
8692;329;260;185;11.05.2020;brak
8693;184;160;172;29.06.2020;brak
8694;224;98;177;18.07.2020;brak
8695;500;248;419;14.09.2020;brak
8696;452;108;179;27.12.2020;brak
8697;409;201;189;23.12.2020;brak
8698;498;143;124;26.10.2020;brak
8699;83;52;156;23.04.2021;brak
8700;426;152;165;15.08.2020;brak
8701;58;109;385;10.01.2021;brak
8702;157;73;253;30.01.2021;brak
8703;390;77;74;20.02.2021;brak
8704;411;261;359;14.04.2021;brak
8705;44;13;100;28.02.2021;brak
8706;331;179;494;29.04.2021;brak
8707;170;61;369;15.01.2021;brak
8708;58;205;207;18.08.2020;brak
8709;267;118;349;02.04.2021;brak
8710;89;3;104;24.05.2020;brak
8711;222;28;500;29.10.2020;brak
8712;419;236;483;11.02.2021;brak
8713;123;117;446;05.02.2021;brak
8714;163;110;183;25.09.2020;brak
8715;306;83;340;19.06.2020;brak
8716;73;70;258;22.03.2021;brak
8717;325;251;37;01.03.2021;brak
8718;209;95;152;08.02.2021;brak
8719;330;77;118;30.06.2020;brak
8720;29;134;484;27.11.2020;brak
8721;472;118;264;20.05.2020;brak
8722;496;245;331;29.07.2020;brak
8723;215;54;311;16.01.2021;brak
8724;129;81;307;26.06.2020;brak
8725;112;135;256;24.02.2021;brak
8726;257;172;364;10.11.2020;brak
8727;17;241;155;10.01.2021;brak
8728;448;256;218;17.08.2020;brak
8729;339;125;123;10.06.2020;brak
8730;281;89;69;22.08.2020;brak
8731;12;249;275;24.12.2020;brak
8732;37;264;446;15.07.2020;brak
8733;1;53;52;20.09.2020;brak
8734;434;64;241;04.01.2021;brak
8735;97;294;235;20.01.2021;brak
8736;409;257;333;18.08.2020;brak
8737;5;213;309;20.02.2021;brak
8738;317;1;152;15.05.2020;brak
8739;52;286;488;01.02.2021;brak
8740;25;195;401;10.03.2021;brak
8741;177;293;182;25.01.2021;brak
8742;162;242;441;09.11.2020;brak
8743;22;101;229;19.11.2020;brak
8744;151;198;44;13.09.2020;brak
8745;74;141;77;05.04.2021;brak
8746;461;289;488;29.08.2020;brak
8747;72;194;205;14.07.2020;brak
8748;350;11;239;26.11.2020;brak
8749;378;121;295;10.11.2020;brak
8750;477;106;82;21.01.2021;brak
8751;225;25;354;24.03.2021;brak
8752;143;240;224;13.02.2021;brak
8753;109;298;28;17.06.2020;brak
8754;152;131;95;20.04.2021;brak
8755;277;141;412;28.03.2021;brak
8756;92;129;160;17.05.2020;brak
8757;330;98;135;27.06.2020;brak
8758;407;199;60;11.10.2020;brak
8759;373;93;354;15.02.2021;brak
8760;174;216;34;23.08.2020;brak
8761;369;45;177;17.05.2020;brak
8762;282;138;54;26.06.2020;brak
8763;304;38;53;26.11.2020;brak
8764;415;49;288;29.11.2020;brak
8765;441;151;100;29.07.2020;brak
8766;315;105;156;15.10.2020;brak
8767;38;232;217;20.11.2020;brak
8768;176;284;127;11.12.2020;brak
8769;199;150;277;01.06.2020;brak
8770;361;287;67;22.04.2021;brak
8771;227;107;217;31.01.2021;brak
8772;56;192;267;02.12.2020;brak
8773;85;106;253;23.12.2020;brak
8774;130;194;456;24.11.2020;brak
8775;482;219;269;18.09.2020;brak
8776;277;173;242;22.05.2020;brak
8777;357;202;177;22.07.2020;brak
8778;1;126;415;11.09.2020;brak
8779;39;80;493;25.08.2020;brak
8780;336;38;41;04.10.2020;brak
8781;63;41;416;21.01.2021;brak
8782;91;17;136;22.03.2021;brak
8783;187;201;106;27.03.2021;brak
8784;60;212;391;20.02.2021;brak
8785;180;188;448;29.07.2020;brak
8786;459;291;295;28.03.2021;brak
8787;200;178;53;17.12.2020;brak
8788;445;123;172;24.07.2020;brak
8789;181;284;311;18.01.2021;brak
8790;96;28;96;08.03.2021;brak
8791;482;60;495;24.09.2020;brak
8792;253;223;78;09.01.2021;brak
8793;447;93;296;18.08.2020;brak
8794;128;205;190;25.07.2020;brak
8795;386;79;237;13.02.2021;brak
8796;432;112;289;04.02.2021;brak
8797;483;142;215;23.06.2020;brak
8798;242;258;235;11.09.2020;brak
8799;69;155;431;10.10.2020;brak
8800;285;117;453;10.05.2020;brak
8801;284;176;196;17.01.2021;brak
8802;377;59;20;12.09.2020;brak
8803;133;225;273;21.05.2020;brak
8804;95;16;372;09.02.2021;brak
8805;94;264;112;22.07.2020;brak
8806;325;231;131;02.01.2021;brak
8807;270;6;227;18.03.2021;brak
8808;162;70;308;30.06.2020;brak
8809;493;187;326;11.08.2020;brak
8810;419;122;335;27.12.2020;brak
8811;375;249;68;17.09.2020;brak
8812;156;218;498;02.07.2020;brak
8813;273;193;39;27.06.2020;brak
8814;50;43;269;11.10.2020;brak
8815;126;35;78;23.09.2020;brak
8816;441;80;271;25.03.2021;brak
8817;5;1;349;12.08.2020;brak
8818;43;175;363;04.01.2021;brak
8819;329;197;50;12.06.2020;brak
8820;249;225;411;12.09.2020;brak
8821;230;22;474;13.06.2020;brak
8822;137;52;216;17.09.2020;brak
8823;185;300;42;07.11.2020;brak
8824;60;3;478;18.02.2021;brak
8825;438;95;354;09.07.2020;brak
8826;347;179;119;09.07.2020;brak
8827;320;129;162;03.08.2020;brak
8828;235;151;428;07.08.2020;brak
8829;83;37;240;17.02.2021;brak
8830;241;300;374;12.06.2020;brak
8831;177;217;83;02.12.2020;brak
8832;203;196;171;26.08.2020;brak
8833;143;48;494;12.10.2020;brak
8834;471;236;487;05.08.2020;brak
8835;154;291;345;08.12.2020;brak
8836;202;47;162;08.03.2021;brak
8837;74;51;291;08.05.2020;brak
8838;12;273;427;28.01.2021;brak
8839;412;152;307;04.02.2021;brak
8840;324;232;500;22.03.2021;brak
8841;254;285;14;05.09.2020;brak
8842;441;298;30;07.08.2020;brak
8843;312;194;324;10.11.2020;brak
8844;499;86;24;21.11.2020;brak
8845;407;140;454;30.03.2021;brak
8846;296;190;120;15.02.2021;brak
8847;199;165;354;23.03.2021;brak
8848;396;112;205;21.10.2020;brak
8849;335;49;265;16.03.2021;brak
8850;70;142;41;30.11.2020;brak
8851;126;145;59;22.06.2020;brak
8852;316;177;22;19.12.2020;brak
8853;362;280;435;23.07.2020;brak
8854;230;220;46;22.12.2020;brak
8855;22;149;352;24.07.2020;brak
8856;282;159;95;17.10.2020;brak
8857;246;299;483;20.10.2020;brak
8858;200;55;315;29.07.2020;brak
8859;67;132;202;05.02.2021;brak
8860;183;139;380;25.05.2020;brak
8861;209;109;96;18.07.2020;brak
8862;409;38;65;19.10.2020;brak
8863;77;37;424;23.07.2020;brak
8864;99;3;58;27.03.2021;brak
8865;34;31;120;15.12.2020;brak
8866;207;290;379;29.11.2020;brak
8867;329;58;221;16.09.2020;brak
8868;433;49;402;06.10.2020;brak
8869;190;261;129;15.09.2020;brak
8870;178;129;328;02.12.2020;brak
8871;154;248;465;28.09.2020;brak
8872;491;26;457;16.11.2020;brak
8873;108;9;347;27.09.2020;brak
8874;254;203;89;27.07.2020;brak
8875;235;134;139;02.07.2020;brak
8876;53;228;296;10.08.2020;brak
8877;188;229;203;01.05.2021;brak
8878;19;101;273;17.10.2020;brak
8879;114;2;349;06.05.2020;brak
8880;79;167;476;06.03.2021;brak
8881;496;213;280;14.01.2021;brak
8882;61;84;74;16.05.2020;brak
8883;300;289;33;10.09.2020;brak
8884;204;124;240;25.06.2020;brak
8885;330;188;263;26.10.2020;brak
8886;48;231;425;07.04.2021;brak
8887;316;61;378;15.04.2021;brak
8888;399;263;348;14.02.2021;brak
8889;450;267;64;08.03.2021;brak
8890;307;300;339;05.02.2021;brak
8891;110;202;326;16.09.2020;brak
8892;370;184;420;25.12.2020;brak
8893;48;151;388;31.03.2021;brak
8894;306;144;163;07.02.2021;brak
8895;348;154;218;05.10.2020;brak
8896;66;120;2;11.08.2020;brak
8897;268;253;194;09.10.2020;brak
8898;410;296;298;23.09.2020;brak
8899;179;167;492;17.09.2020;brak
8900;22;190;380;20.08.2020;brak
8901;100;160;147;14.05.2020;brak
8902;363;219;115;03.12.2020;brak
8903;212;221;9;12.08.2020;brak
8904;114;141;372;07.09.2020;brak
8905;176;149;136;01.08.2020;brak
8906;187;289;484;20.08.2020;brak
8907;432;8;311;05.08.2020;brak
8908;52;9;66;04.05.2020;brak
8909;233;47;337;03.10.2020;brak
8910;190;147;66;14.08.2020;brak
8911;490;171;231;28.07.2020;brak
8912;417;34;70;24.12.2020;brak
8913;168;182;223;15.09.2020;brak
8914;244;273;442;28.05.2020;brak
8915;202;256;128;27.08.2020;brak
8916;191;5;107;08.05.2020;brak
8917;458;25;2;10.04.2021;brak
8918;392;240;57;08.04.2021;brak
8919;345;85;61;22.01.2021;brak
8920;230;70;203;10.04.2021;brak
8921;400;292;147;30.03.2021;brak
8922;156;137;43;14.02.2021;brak
8923;107;34;284;24.03.2021;brak
8924;7;154;261;25.10.2020;brak
8925;146;107;296;23.07.2020;brak
8926;299;262;350;23.01.2021;brak
8927;47;65;448;27.10.2020;brak
8928;181;175;406;02.07.2020;brak
8929;354;97;122;01.03.2021;brak
8930;348;139;209;09.12.2020;brak
8931;367;242;321;08.10.2020;brak
8932;18;101;82;29.07.2020;brak
8933;1;166;435;13.10.2020;brak
8934;340;69;265;29.03.2021;brak
8935;246;35;135;24.11.2020;brak
8936;450;30;255;05.02.2021;brak
8937;233;286;219;24.05.2020;brak
8938;464;211;241;25.05.2020;brak
8939;424;250;50;21.09.2020;brak
8940;211;26;361;18.11.2020;brak
8941;326;120;207;19.01.2021;brak
8942;285;236;469;01.04.2021;brak
8943;498;131;99;03.09.2020;brak
8944;250;65;391;20.08.2020;brak
8945;302;276;273;15.12.2020;brak
8946;155;4;495;08.03.2021;brak
8947;110;116;463;18.06.2020;brak
8948;354;299;128;07.05.2020;brak
8949;108;299;207;08.02.2021;brak
8950;237;133;345;19.06.2020;brak
8951;50;261;180;22.04.2021;brak
8952;303;79;127;27.10.2020;brak
8953;2;228;89;29.05.2020;brak
8954;129;167;60;05.08.2020;brak
8955;207;136;158;16.06.2020;brak
8956;396;131;48;16.09.2020;brak
8957;368;299;274;21.10.2020;brak
8958;191;18;436;25.05.2020;brak
8959;165;17;108;29.04.2021;brak
8960;488;294;437;07.02.2021;brak
8961;46;41;278;02.08.2020;brak
8962;181;111;438;12.11.2020;brak
8963;231;153;73;20.01.2021;brak
8964;496;230;329;24.12.2020;brak
8965;205;200;206;24.11.2020;brak
8966;9;33;394;12.01.2021;brak
8967;356;253;254;27.09.2020;brak
8968;366;77;308;09.08.2020;brak
8969;340;167;377;10.11.2020;brak
8970;208;71;24;10.04.2021;brak
8971;157;190;484;09.12.2020;brak
8972;36;62;174;11.02.2021;brak
8973;280;169;448;27.06.2020;brak
8974;461;47;90;13.02.2021;brak
8975;75;252;203;27.07.2020;brak
8976;288;222;459;22.04.2021;brak
8977;76;191;116;23.10.2020;brak
8978;210;88;61;30.12.2020;brak
8979;209;84;418;30.08.2020;brak
8980;3;216;182;15.10.2020;brak
8981;402;233;117;25.07.2020;brak
8982;448;47;486;02.11.2020;brak
8983;438;141;245;01.08.2020;brak
8984;41;17;463;27.04.2021;brak
8985;157;298;435;18.07.2020;brak
8986;229;48;252;22.01.2021;brak
8987;239;194;28;19.03.2021;brak
8988;15;148;279;02.10.2020;brak
8989;322;155;41;10.06.2020;brak
8990;157;3;468;09.02.2021;brak
8991;167;22;407;24.09.2020;brak
8992;145;91;351;11.06.2020;brak
8993;463;52;426;13.12.2020;brak
8994;242;258;95;24.04.2021;brak
8995;191;248;87;02.04.2021;brak
8996;120;152;36;05.12.2020;brak
8997;77;106;183;17.03.2021;brak
8998;490;61;9;21.11.2020;brak
8999;427;10;323;25.06.2020;brak
9000;115;197;174;10.11.2020;brak
9001;12;224;249;31.10.2020;brak
9002;344;48;288;15.11.2020;brak
9003;248;202;389;16.11.2020;brak
9004;234;113;222;02.04.2021;brak
9005;339;125;422;11.06.2020;brak
9006;145;186;7;06.05.2020;brak
9007;38;105;391;10.06.2020;brak
9008;2;255;293;25.08.2020;brak
9009;117;93;169;17.07.2020;brak
9010;18;231;157;21.06.2020;brak
9011;294;214;323;19.11.2020;brak
9012;169;238;134;19.07.2020;brak
9013;30;70;175;14.12.2020;brak
9014;433;17;382;22.05.2020;brak
9015;460;163;4;14.04.2021;brak
9016;209;292;70;02.09.2020;brak
9017;492;294;449;12.06.2020;brak
9018;392;17;379;30.03.2021;brak
9019;352;48;294;13.03.2021;brak
9020;369;10;397;22.08.2020;brak
9021;386;133;200;12.01.2021;brak
9022;105;215;109;19.01.2021;brak
9023;463;242;259;31.08.2020;brak
9024;467;122;73;16.02.2021;brak
9025;233;30;102;09.01.2021;brak
9026;207;104;89;16.11.2020;brak
9027;443;63;319;19.09.2020;brak
9028;410;271;460;20.05.2020;brak
9029;414;152;202;24.08.2020;brak
9030;322;57;70;28.11.2020;brak
9031;294;113;352;26.04.2021;brak
9032;427;132;438;10.08.2020;brak
9033;34;54;413;20.05.2020;brak
9034;108;274;378;05.02.2021;brak
9035;207;189;108;01.09.2020;brak
9036;14;247;47;09.08.2020;brak
9037;394;237;451;28.01.2021;brak
9038;478;168;386;02.06.2020;brak
9039;268;151;107;07.12.2020;brak
9040;17;289;456;28.12.2020;brak
9041;4;194;234;20.01.2021;brak
9042;226;280;137;12.08.2020;brak
9043;275;127;201;20.02.2021;brak
9044;435;46;109;17.02.2021;brak
9045;288;208;300;22.04.2021;brak
9046;134;300;403;05.03.2021;brak
9047;202;76;249;13.06.2020;brak
9048;16;155;443;29.04.2021;brak
9049;137;205;465;31.01.2021;brak
9050;256;293;393;23.01.2021;brak
9051;40;237;262;27.09.2020;brak
9052;472;242;26;08.06.2020;brak
9053;473;108;408;14.02.2021;brak
9054;312;247;122;22.03.2021;brak
9055;423;196;273;11.12.2020;brak
9056;38;300;112;23.10.2020;brak
9057;217;22;194;23.05.2020;brak
9058;291;175;241;22.08.2020;brak
9059;199;204;105;17.04.2021;brak
9060;378;257;200;09.02.2021;brak
9061;200;268;70;01.12.2020;brak
9062;401;23;30;14.02.2021;brak
9063;314;91;401;01.05.2021;brak
9064;87;227;94;11.01.2021;brak
9065;100;237;282;27.12.2020;brak
9066;460;6;130;08.11.2020;brak
9067;69;30;317;14.02.2021;brak
9068;499;248;492;31.10.2020;brak
9069;94;77;451;04.10.2020;brak
9070;232;274;409;18.12.2020;brak
9071;375;96;406;02.12.2020;brak
9072;346;270;327;03.07.2020;brak
9073;205;145;45;25.11.2020;brak
9074;74;174;467;28.06.2020;brak
9075;410;4;260;14.06.2020;brak
9076;104;111;454;06.10.2020;brak
9077;344;114;429;15.05.2020;brak
9078;405;187;42;02.04.2021;brak
9079;363;230;106;01.04.2021;brak
9080;490;84;128;30.01.2021;brak
9081;50;112;260;29.09.2020;brak
9082;279;169;395;14.04.2021;brak
9083;483;90;112;01.08.2020;brak
9084;289;243;427;20.06.2020;brak
9085;388;206;233;18.04.2021;brak
9086;213;132;182;06.11.2020;brak
9087;351;94;198;27.11.2020;brak
9088;191;30;382;06.12.2020;brak
9089;369;111;436;01.02.2021;brak
9090;237;81;482;24.10.2020;brak
9091;306;278;488;27.09.2020;brak
9092;360;220;238;10.10.2020;brak
9093;18;199;291;23.01.2021;brak
9094;49;146;340;12.04.2021;brak
9095;265;294;19;23.03.2021;brak
9096;270;40;80;12.06.2020;brak
9097;297;141;492;11.06.2020;brak
9098;51;67;337;05.05.2020;brak
9099;377;210;36;15.03.2021;brak
9100;48;78;84;15.05.2020;brak
9101;180;201;30;17.06.2020;brak
9102;390;235;197;06.03.2021;brak
9103;496;243;349;26.07.2020;brak
9104;116;42;227;25.02.2021;brak
9105;439;155;176;21.10.2020;brak
9106;227;285;348;09.11.2020;brak
9107;310;262;152;04.05.2020;brak
9108;388;66;94;12.09.2020;brak
9109;272;200;463;14.09.2020;brak
9110;124;231;40;16.07.2020;brak
9111;298;79;333;07.09.2020;brak
9112;277;28;30;14.03.2021;brak
9113;418;3;313;28.03.2021;brak
9114;296;229;15;18.07.2020;brak
9115;463;177;360;17.09.2020;brak
9116;51;156;181;11.05.2020;brak
9117;61;204;477;07.07.2020;brak
9118;271;178;359;21.03.2021;brak
9119;200;238;33;28.10.2020;brak
9120;23;194;22;06.10.2020;brak
9121;178;119;145;09.04.2021;brak
9122;238;117;408;08.09.2020;brak
9123;475;83;407;08.12.2020;brak
9124;482;223;136;12.11.2020;brak
9125;304;241;27;31.01.2021;brak
9126;174;93;49;20.03.2021;brak
9127;25;269;307;27.06.2020;brak
9128;174;142;182;21.08.2020;brak
9129;18;24;236;18.09.2020;brak
9130;185;247;222;27.08.2020;brak
9131;426;197;301;25.01.2021;brak
9132;55;179;177;22.08.2020;brak
9133;373;58;412;24.07.2020;brak
9134;141;231;211;03.02.2021;brak
9135;150;33;75;18.10.2020;brak
9136;476;298;401;11.11.2020;brak
9137;142;40;404;15.03.2021;brak
9138;345;285;43;12.05.2020;brak
9139;491;59;233;27.02.2021;brak
9140;347;245;206;27.12.2020;brak
9141;243;28;469;10.08.2020;brak
9142;285;160;185;24.11.2020;brak
9143;67;140;297;01.01.2021;brak
9144;322;191;122;15.02.2021;brak
9145;303;10;313;30.01.2021;brak
9146;256;280;48;10.11.2020;brak
9147;341;112;263;24.01.2021;brak
9148;425;292;267;20.07.2020;brak
9149;221;289;101;15.03.2021;brak
9150;433;201;267;12.10.2020;brak
9151;281;217;421;06.09.2020;brak
9152;194;143;6;19.05.2020;brak
9153;137;245;471;08.11.2020;brak
9154;301;53;384;02.04.2021;brak
9155;445;51;453;01.12.2020;brak
9156;138;282;188;15.11.2020;brak
9157;238;95;56;05.10.2020;brak
9158;263;1;1;13.08.2020;brak
9159;227;226;244;11.09.2020;brak
9160;214;159;136;03.07.2020;brak
9161;75;63;197;24.11.2020;brak
9162;301;104;85;10.07.2020;brak
9163;245;258;69;24.05.2020;brak
9164;323;73;500;12.02.2021;brak
9165;369;175;499;27.05.2020;brak
9166;302;186;335;14.02.2021;brak
9167;388;5;78;17.02.2021;brak
9168;200;124;246;31.05.2020;brak
9169;119;150;333;13.11.2020;brak
9170;318;225;306;27.04.2021;brak
9171;219;29;279;08.11.2020;brak
9172;379;172;266;23.03.2021;brak
9173;329;288;142;22.01.2021;brak
9174;459;278;194;20.08.2020;brak
9175;185;177;353;29.09.2020;brak
9176;16;169;493;14.10.2020;brak
9177;187;9;428;18.09.2020;brak
9178;471;211;56;16.10.2020;brak
9179;14;179;136;03.08.2020;brak
9180;118;98;159;07.08.2020;brak
9181;359;59;216;11.04.2021;brak
9182;169;26;176;07.12.2020;brak
9183;160;154;167;30.06.2020;brak
9184;259;154;471;12.06.2020;brak
9185;240;157;435;12.12.2020;brak
9186;165;191;81;11.05.2020;brak
9187;425;212;182;05.02.2021;brak
9188;498;166;498;15.03.2021;brak
9189;41;34;25;15.04.2021;brak
9190;338;158;396;17.02.2021;brak
9191;78;201;109;17.07.2020;brak
9192;496;32;231;20.02.2021;brak
9193;497;60;324;24.09.2020;brak
9194;490;167;180;08.03.2021;brak
9195;184;219;422;29.06.2020;brak
9196;446;199;1;27.02.2021;brak
9197;181;291;170;17.09.2020;brak
9198;100;149;60;25.01.2021;brak
9199;405;164;63;22.02.2021;brak
9200;288;1;438;26.12.2020;brak
9201;308;271;73;11.02.2021;brak
9202;251;180;146;13.04.2021;brak
9203;40;26;329;03.06.2020;brak
9204;224;264;327;13.09.2020;brak
9205;93;145;93;27.05.2020;brak
9206;231;20;361;17.11.2020;brak
9207;367;246;406;06.11.2020;brak
9208;460;152;352;06.07.2020;brak
9209;138;64;226;24.12.2020;brak
9210;383;138;481;05.03.2021;brak
9211;275;157;46;29.09.2020;brak
9212;112;64;2;12.01.2021;brak
9213;147;127;51;09.07.2020;brak
9214;437;100;285;26.09.2020;brak
9215;396;255;4;05.09.2020;brak
9216;29;289;329;01.01.2021;brak
9217;269;176;174;14.07.2020;brak
9218;466;193;71;08.05.2020;brak
9219;281;221;23;05.03.2021;brak
9220;458;16;335;11.12.2020;brak
9221;153;162;226;20.08.2020;brak
9222;488;189;232;12.02.2021;brak
9223;492;119;36;20.12.2020;brak
9224;253;157;228;15.09.2020;brak
9225;61;298;80;03.08.2020;brak
9226;351;297;51;24.11.2020;brak
9227;328;32;4;25.12.2020;brak
9228;231;240;255;30.09.2020;brak
9229;329;145;341;22.09.2020;brak
9230;132;191;327;30.07.2020;brak
9231;203;29;396;18.02.2021;brak
9232;488;16;192;02.02.2021;brak
9233;73;29;105;06.04.2021;brak
9234;150;68;160;06.01.2021;brak
9235;422;195;168;11.11.2020;brak
9236;107;184;248;10.03.2021;brak
9237;422;273;315;31.10.2020;brak
9238;102;196;262;03.08.2020;brak
9239;292;147;423;18.03.2021;brak
9240;280;264;238;23.04.2021;brak
9241;447;113;370;02.03.2021;brak
9242;118;50;493;03.03.2021;brak
9243;280;297;48;10.12.2020;brak
9244;285;263;7;16.09.2020;brak
9245;35;164;134;21.11.2020;brak
9246;218;151;303;29.01.2021;brak
9247;75;247;441;01.10.2020;brak
9248;222;84;493;20.12.2020;brak
9249;388;194;198;03.06.2020;brak
9250;77;67;294;26.06.2020;brak
9251;49;200;278;25.11.2020;brak
9252;292;86;442;10.02.2021;brak
9253;337;266;377;07.03.2021;brak
9254;141;27;64;22.04.2021;brak
9255;189;258;344;29.03.2021;brak
9256;352;3;309;02.05.2021;brak
9257;106;186;74;21.10.2020;brak
9258;479;166;335;22.09.2020;brak
9259;143;46;118;04.03.2021;brak
9260;48;84;211;11.10.2020;brak
9261;485;33;107;22.09.2020;brak
9262;343;169;483;03.05.2021;brak
9263;349;140;121;14.10.2020;brak
9264;275;60;477;11.07.2020;brak
9265;375;197;266;13.09.2020;brak
9266;325;127;41;02.04.2021;brak
9267;414;133;359;03.06.2020;brak
9268;124;12;305;08.04.2021;brak
9269;80;271;263;14.03.2021;brak
9270;30;147;489;03.02.2021;brak
9271;329;168;376;18.11.2020;brak
9272;222;193;165;30.03.2021;brak
9273;406;281;96;11.11.2020;brak
9274;343;291;58;12.11.2020;brak
9275;470;44;206;01.01.2021;brak
9276;251;65;306;03.11.2020;brak
9277;148;142;131;20.05.2020;brak
9278;348;291;377;28.05.2020;brak
9279;225;43;404;03.02.2021;brak
9280;165;103;478;27.02.2021;brak
9281;390;176;195;02.08.2020;brak
9282;176;77;307;13.11.2020;brak
9283;277;148;285;22.06.2020;brak
9284;438;205;176;20.09.2020;brak
9285;416;247;270;18.10.2020;brak
9286;305;169;455;10.10.2020;brak
9287;313;18;214;31.03.2021;brak
9288;91;188;136;11.03.2021;brak
9289;70;15;208;09.01.2021;brak
9290;480;280;218;06.02.2021;brak
9291;495;138;110;15.05.2020;brak
9292;467;217;497;10.06.2020;brak
9293;262;207;430;23.09.2020;brak
9294;212;21;265;14.10.2020;brak
9295;208;238;472;02.04.2021;brak
9296;264;272;281;23.05.2020;brak
9297;204;143;384;20.01.2021;brak
9298;464;116;93;02.07.2020;brak
9299;44;287;390;21.05.2020;brak
9300;456;163;131;17.06.2020;brak
9301;447;6;377;13.08.2020;brak
9302;51;155;2;26.12.2020;brak
9303;99;118;328;17.11.2020;brak
9304;11;230;90;30.10.2020;brak
9305;476;207;144;13.10.2020;brak
9306;91;236;328;16.02.2021;brak
9307;25;51;153;15.08.2020;brak
9308;168;121;443;21.04.2021;brak
9309;310;117;177;07.12.2020;brak
9310;118;161;412;08.02.2021;brak
9311;294;130;82;12.10.2020;brak
9312;143;101;80;19.10.2020;brak
9313;486;270;414;20.04.2021;brak
9314;104;53;294;30.11.2020;brak
9315;233;45;193;03.05.2021;brak
9316;447;299;381;06.03.2021;brak
9317;4;165;386;30.05.2020;brak
9318;286;104;52;20.06.2020;brak
9319;263;64;367;07.03.2021;brak
9320;80;79;3;17.12.2020;brak
9321;344;71;138;19.12.2020;brak
9322;483;113;99;17.07.2020;brak
9323;25;54;343;24.01.2021;brak
9324;222;74;297;22.06.2020;brak
9325;23;131;344;05.07.2020;brak
9326;52;285;201;29.11.2020;brak
9327;105;172;42;03.01.2021;brak
9328;144;45;33;25.12.2020;brak
9329;44;235;100;07.09.2020;brak
9330;109;12;179;15.12.2020;brak
9331;249;264;488;11.03.2021;brak
9332;207;9;440;23.10.2020;brak
9333;236;249;147;29.12.2020;brak
9334;23;259;391;22.10.2020;brak
9335;326;150;106;08.07.2020;brak
9336;55;191;66;04.08.2020;brak
9337;397;295;84;12.03.2021;brak
9338;88;135;278;10.07.2020;brak
9339;430;276;2;28.04.2021;brak
9340;319;140;489;15.04.2021;brak
9341;252;96;445;12.07.2020;brak
9342;371;201;465;05.06.2020;brak
9343;192;50;481;17.07.2020;brak
9344;3;174;351;20.10.2020;brak
9345;72;89;342;24.11.2020;brak
9346;11;275;314;24.08.2020;brak
9347;455;131;127;27.09.2020;brak
9348;245;110;304;14.12.2020;brak
9349;41;135;269;17.10.2020;brak
