id_sprzedaz;id_sklep;id_czas;id_zamowienie;koszt_calkowity;data_dostarczenia;kod
8453;74;394;8453;2278;10.03.2021;
8454;88;293;8454;8227;04.05.2020;
8455;5;13;8455;6849;27.06.2020;
8456;34;405;8456;9623;02.07.2020;
8457;94;337;8457;8265;08.01.2021;
8458;99;427;8458;140;04.05.2020;
8459;10;334;8459;1251;03.03.2021;
8460;45;358;8460;2247;20.06.2020;
8461;98;344;8461;4631;31.05.2020;
8462;27;336;8462;9872;30.04.2020;
8463;32;93;8463;8401;01.05.2020;
8464;66;17;8464;7327;27.04.2021;
8465;40;187;8465;4482;11.05.2020;
8466;2;51;8466;1224;03.01.2021;
8467;85;329;8467;974;22.11.2020;
8468;12;202;8468;6456;21.06.2020;
8469;39;108;8469;3767;10.09.2020;
8470;83;391;8470;5866;06.02.2021;
8471;31;211;8471;7098;13.04.2021;
8472;78;429;8472;9796;28.09.2020;
8473;51;79;8473;5311;24.12.2020;
8474;54;434;8474;1785;25.01.2021;
8475;44;289;8475;4173;10.09.2020;
8476;70;99;8476;4557;14.09.2020;
8477;45;354;8477;9186;19.01.2021;
8478;36;484;8478;8049;13.09.2020;
8479;43;380;8479;5847;16.01.2021;
8480;69;225;8480;7398;23.02.2021;
8481;59;432;8481;5302;09.05.2020;
8482;6;397;8482;5662;14.06.2020;
8483;88;272;8483;6343;11.05.2020;
8484;66;36;8484;2619;12.05.2020;
8485;11;123;8485;9192;03.02.2021;
8486;18;60;8486;1405;05.03.2021;
8487;71;281;8487;5432;10.01.2021;
8488;36;12;8488;8299;03.08.2020;
8489;25;4;8489;602;07.08.2020;
8490;40;158;8490;3887;26.06.2020;
8491;4;345;8491;5559;19.02.2021;
8492;95;396;8492;2473;26.07.2020;
8493;17;293;8493;2212;24.03.2021;
8494;73;373;8494;5863;17.01.2021;
8495;29;102;8495;6641;03.03.2021;
8496;11;407;8496;2564;26.02.2021;
8497;73;423;8497;1646;06.11.2020;
8498;87;5;8498;3642;17.04.2021;
8499;89;312;8499;4572;04.03.2021;
8500;93;376;8500;5369;14.04.2021;
8501;65;330;8501;7978;20.08.2020;
8502;47;471;8502;8887;14.08.2020;
8503;4;163;8503;7680;11.09.2020;
8504;28;428;8504;9711;01.09.2020;
8505;85;237;8505;1288;26.04.2021;
8506;15;219;8506;5208;10.07.2020;
8507;83;385;8507;7242;28.06.2020;
8508;16;99;8508;1903;01.08.2020;
8509;21;259;8509;9445;19.05.2020;
8510;30;47;8510;5546;02.11.2020;
8511;27;25;8511;2989;09.09.2020;
8512;48;66;8512;6767;14.08.2020;
8513;22;380;8513;6333;18.11.2020;
8514;77;407;8514;8335;26.07.2020;
8515;86;441;8515;4530;09.11.2020;
8516;46;49;8516;3983;04.01.2021;
8517;24;57;8517;2878;21.10.2020;
8518;93;26;8518;2744;16.06.2020;
8519;21;365;8519;4455;27.09.2020;
8520;2;9;8520;4615;14.03.2021;
8521;94;106;8521;3241;22.08.2020;
8522;43;199;8522;792;27.10.2020;
8523;11;8;8523;9813;01.06.2020;
8524;41;479;8524;2716;12.01.2021;
8525;6;476;8525;9313;08.07.2020;
8526;44;212;8526;5553;11.07.2020;
8527;81;236;8527;3358;12.09.2020;
8528;19;273;8528;1263;23.06.2020;
8529;6;120;8529;2699;21.03.2021;
8530;21;437;8530;1421;12.09.2020;
8531;76;491;8531;7986;04.07.2020;
8532;57;218;8532;8915;08.04.2021;
8533;79;432;8533;5718;03.07.2020;
8534;25;468;8534;6247;06.02.2021;
8535;16;99;8535;9969;04.07.2020;
8536;90;3;8536;8342;26.03.2021;
8537;33;38;8537;8806;05.05.2020;
8538;88;401;8538;4115;02.06.2020;
8539;68;500;8539;6481;22.08.2020;
8540;91;453;8540;6583;18.08.2020;
8541;47;262;8541;2233;19.05.2020;
8542;59;254;8542;9820;18.11.2020;
8543;54;63;8543;3369;14.11.2020;
8544;96;242;8544;1140;06.08.2020;
8545;82;329;8545;4862;04.01.2021;
8546;64;76;8546;269;27.12.2020;
8547;91;332;8547;6496;29.07.2020;
8548;98;40;8548;7687;24.10.2020;
8549;97;312;8549;8731;19.11.2020;
8550;40;17;8550;6286;21.08.2020;
8551;51;435;8551;3159;01.12.2020;
8552;87;14;8552;1531;02.05.2020;
8553;34;200;8553;2199;23.12.2020;
8554;70;105;8554;8595;01.01.2021;
8555;93;328;8555;8940;20.01.2021;
8556;40;472;8556;8821;06.05.2020;
8557;97;325;8557;7056;27.05.2020;
8558;61;372;8558;3309;25.07.2020;
8559;14;420;8559;6228;02.01.2021;
8560;98;142;8560;3805;13.10.2020;
8561;26;202;8561;6248;21.04.2021;
8562;92;145;8562;264;24.11.2020;
8563;48;324;8563;4818;23.06.2020;
8564;40;30;8564;533;14.07.2020;
8565;37;374;8565;8287;21.10.2020;
8566;7;415;8566;6529;24.01.2021;
8567;90;95;8567;3353;29.11.2020;
8568;36;186;8568;2019;08.10.2020;
8569;37;375;8569;3293;23.03.2021;
8570;54;89;8570;5833;13.05.2020;
8571;81;272;8571;2684;02.07.2020;
8572;13;14;8572;2839;01.02.2021;
8573;74;29;8573;1771;23.04.2021;
8574;86;394;8574;5741;12.05.2020;
8575;92;203;8575;8820;04.10.2020;
8576;90;43;8576;9491;24.07.2020;
8577;92;215;8577;5022;12.05.2020;
8578;11;485;8578;1225;09.11.2020;
8579;29;37;8579;8141;29.09.2020;
8580;11;458;8580;486;16.09.2020;
8581;61;432;8581;3440;01.08.2020;
8582;72;63;8582;8202;30.03.2021;
8583;68;376;8583;5740;25.06.2020;
8584;95;111;8584;8235;29.06.2020;
8585;92;491;8585;6527;27.08.2020;
8586;35;229;8586;5803;27.05.2020;
8587;52;149;8587;3650;22.10.2020;
8588;16;302;8588;6468;06.03.2021;
8589;9;225;8589;4845;23.02.2021;
8590;91;249;8590;6223;23.11.2020;
8591;73;64;8591;1371;18.02.2021;
8592;7;499;8592;3146;07.02.2021;
8593;85;145;8593;1677;25.05.2020;
8594;75;107;8594;8002;09.06.2020;
8595;13;215;8595;4682;22.05.2020;
8596;82;301;8596;4529;03.01.2021;
8597;67;132;8597;7042;04.06.2020;
8598;86;215;8598;9391;24.04.2021;
8599;75;410;8599;2917;27.06.2020;
8600;48;119;8600;8610;13.02.2021;
8601;31;207;8601;5340;20.03.2021;
8602;21;338;8602;8421;23.04.2021;
8603;6;456;8603;6235;04.07.2020;
8604;15;249;8604;1181;07.05.2020;
8605;16;334;8605;9619;11.03.2021;
8606;96;451;8606;9118;27.08.2020;
8607;62;368;8607;8608;24.05.2020;
8608;100;110;8608;2725;18.03.2021;
8609;75;259;8609;6397;29.03.2021;
8610;6;316;8610;2870;28.03.2021;
8611;22;244;8611;689;21.09.2020;
8612;37;445;8612;2986;13.06.2020;
8613;18;63;8613;7133;19.09.2020;
8614;98;257;8614;1753;04.10.2020;
8615;52;31;8615;802;12.07.2020;
8616;72;38;8616;8301;10.05.2020;
8617;100;75;8617;3309;19.01.2021;
8618;50;176;8618;977;17.03.2021;
8619;24;391;8619;4329;15.11.2020;
8620;86;258;8620;6426;03.07.2020;
8621;13;32;8621;794;11.01.2021;
8622;34;398;8622;5845;11.07.2020;
8623;42;396;8623;5453;22.10.2020;
8624;40;100;8624;9406;24.09.2020;
8625;21;362;8625;7209;16.07.2020;
8626;15;38;8626;6103;26.01.2021;
8627;28;203;8627;8943;10.10.2020;
8628;42;114;8628;2062;11.10.2020;
8629;65;1;8629;7037;06.03.2021;
8630;54;342;8630;6749;14.03.2021;
8631;88;113;8631;523;20.02.2021;
8632;60;408;8632;2128;19.12.2020;
8633;75;45;8633;2691;12.10.2020;
8634;22;461;8634;567;22.01.2021;
8635;6;84;8635;3180;14.07.2020;
8636;33;79;8636;8322;23.05.2020;
8637;91;110;8637;9521;17.10.2020;
8638;8;294;8638;607;13.03.2021;
8639;92;9;8639;2578;26.04.2021;
8640;8;168;8640;4609;05.10.2020;
8641;85;229;8641;3265;14.07.2020;
8642;73;461;8642;9894;12.06.2020;
8643;4;457;8643;9125;07.03.2021;
8644;96;451;8644;8945;04.08.2020;
8645;93;372;8645;6964;06.10.2020;
8646;35;70;8646;9325;31.05.2020;
8647;31;274;8647;3729;02.04.2021;
8648;19;21;8648;4640;28.09.2020;
8649;11;327;8649;478;12.01.2021;
8650;32;183;8650;5224;22.03.2021;
8651;58;454;8651;8777;07.07.2020;
8652;57;381;8652;9946;10.04.2021;
8653;26;493;8653;6755;16.01.2021;
8654;85;99;8654;9239;28.12.2020;
8655;53;406;8655;7725;17.10.2020;
8656;64;227;8656;2643;28.09.2020;
8657;66;240;8657;2594;05.06.2020;
8658;23;180;8658;9085;14.09.2020;
8659;17;100;8659;7949;05.10.2020;
8660;3;61;8660;5159;25.08.2020;
8661;72;118;8661;4707;26.02.2021;
8662;68;53;8662;6694;02.02.2021;
8663;57;27;8663;4997;20.09.2020;
8664;33;160;8664;6612;04.08.2020;
8665;75;108;8665;4950;28.01.2021;
8666;68;234;8666;3908;03.01.2021;
8667;35;141;8667;5357;03.05.2020;
8668;25;356;8668;1460;22.01.2021;
8669;89;289;8669;6710;14.04.2021;
8670;61;376;8670;4750;28.06.2020;
8671;1;118;8671;2374;12.08.2020;
8672;75;307;8672;1371;02.08.2020;
8673;37;83;8673;1166;16.09.2020;
8674;4;343;8674;2135;27.11.2020;
8675;65;481;8675;3852;04.11.2020;
8676;88;162;8676;9276;08.06.2020;
8677;60;159;8677;8038;01.08.2020;
8678;34;251;8678;8419;23.09.2020;
8679;20;403;8679;2373;02.01.2021;
8680;11;275;8680;7451;24.04.2021;
8681;8;361;8681;1163;25.06.2020;
8682;80;144;8682;2129;17.10.2020;
8683;19;373;8683;5206;13.03.2021;
8684;71;143;8684;522;20.03.2021;
8685;58;498;8685;7066;26.08.2020;
8686;37;56;8686;5011;01.08.2020;
8687;2;456;8687;6063;01.08.2020;
8688;31;352;8688;7771;10.08.2020;
8689;48;20;8689;8139;31.08.2020;
8690;42;451;8690;3381;11.11.2020;
8691;34;264;8691;7201;17.07.2020;
8692;100;187;8692;8171;31.01.2021;
8693;43;305;8693;6794;23.04.2021;
8694;88;362;8694;2972;15.09.2020;
8695;96;55;8695;5643;28.10.2020;
8696;74;104;8696;7400;03.01.2021;
8697;16;145;8697;9934;06.10.2020;
8698;95;453;8698;9663;14.12.2020;
8699;95;177;8699;2939;29.01.2021;
8700;64;167;8700;9565;12.03.2021;
8701;82;373;8701;3700;25.11.2020;
8702;34;221;8702;7926;27.11.2020;
8703;57;94;8703;5253;17.07.2020;
8704;14;83;8704;1121;07.11.2020;
8705;8;293;8705;2251;10.11.2020;
8706;82;123;8706;1237;28.10.2020;
8707;43;41;8707;164;11.10.2020;
8708;13;251;8708;1924;01.04.2021;
8709;77;382;8709;5407;11.03.2021;
8710;23;478;8710;5378;29.10.2020;
8711;43;133;8711;9901;22.08.2020;
8712;83;489;8712;7715;21.09.2020;
8713;52;120;8713;6674;29.05.2020;
8714;42;353;8714;4482;25.05.2020;
8715;1;169;8715;7310;29.07.2020;
8716;23;237;8716;7197;04.12.2020;
8717;91;392;8717;5518;14.08.2020;
8718;35;253;8718;6482;22.04.2021;
8719;62;263;8719;3217;06.04.2021;
8720;64;442;8720;5840;27.07.2020;
8721;52;184;8721;1803;27.02.2021;
8722;55;40;8722;5734;03.10.2020;
8723;38;147;8723;3943;20.08.2020;
8724;98;494;8724;6296;10.06.2020;
8725;16;390;8725;4469;28.01.2021;
8726;7;485;8726;5339;04.04.2021;
8727;8;471;8727;4296;21.10.2020;
8728;74;22;8728;9036;15.05.2020;
8729;83;18;8729;7717;03.02.2021;
8730;31;422;8730;2740;22.12.2020;
8731;93;413;8731;4162;07.11.2020;
8732;80;476;8732;3234;23.10.2020;
8733;75;116;8733;8833;19.04.2021;
8734;35;31;8734;9539;12.03.2021;
8735;31;47;8735;2936;26.04.2021;
8736;79;99;8736;5379;24.08.2020;
8737;97;284;8737;3753;28.08.2020;
8738;79;500;8738;386;27.09.2020;
8739;67;493;8739;7381;01.05.2020;
8740;78;139;8740;9442;10.06.2020;
8741;43;134;8741;5952;24.02.2021;
8742;87;482;8742;3171;27.09.2020;
8743;79;464;8743;7585;06.02.2021;
8744;35;482;8744;8512;31.05.2020;
8745;33;64;8745;1069;04.01.2021;
8746;56;430;8746;1539;06.10.2020;
8747;15;485;8747;5755;02.05.2020;
8748;62;240;8748;586;19.01.2021;
8749;98;209;8749;2947;12.05.2020;
8750;72;283;8750;2792;25.06.2020;
8751;58;129;8751;835;04.07.2020;
8752;51;392;8752;8925;08.01.2021;
8753;60;407;8753;9380;25.03.2021;
8754;12;284;8754;7777;06.12.2020;
8755;57;328;8755;6727;07.11.2020;
8756;83;336;8756;534;03.12.2020;
8757;99;306;8757;9389;11.11.2020;
8758;7;253;8758;973;03.03.2021;
8759;72;309;8759;3268;05.02.2021;
8760;56;257;8760;3364;01.04.2021;
8761;46;58;8761;8903;10.06.2020;
8762;42;44;8762;8539;05.03.2021;
8763;89;408;8763;480;18.10.2020;
8764;53;487;8764;2362;06.09.2020;
8765;23;135;8765;5222;10.08.2020;
8766;22;241;8766;3972;06.12.2020;
8767;66;418;8767;3920;24.03.2021;
8768;96;408;8768;6185;07.01.2021;
8769;50;45;8769;4370;30.07.2020;
8770;89;350;8770;3277;15.04.2021;
8771;99;445;8771;6950;01.10.2020;
8772;50;263;8772;3884;19.06.2020;
8773;43;337;8773;3293;21.04.2021;
8774;61;395;8774;7981;29.08.2020;
8775;13;345;8775;1574;10.05.2020;
8776;63;86;8776;8121;21.09.2020;
8777;30;34;8777;7777;08.12.2020;
8778;45;119;8778;5254;26.09.2020;
8779;43;428;8779;9474;27.06.2020;
8780;94;101;8780;3905;26.06.2020;
8781;38;422;8781;7766;29.08.2020;
8782;87;126;8782;8097;29.06.2020;
8783;19;461;8783;8812;10.02.2021;
8784;86;60;8784;3344;01.05.2020;
8785;63;312;8785;2737;21.03.2021;
8786;17;411;8786;7960;29.07.2020;
8787;46;296;8787;1062;06.04.2021;
8788;16;318;8788;4735;24.11.2020;
8789;53;155;8789;4726;26.02.2021;
8790;62;298;8790;167;11.12.2020;
8791;25;193;8791;4263;26.06.2020;
8792;60;359;8792;6227;01.02.2021;
8793;85;422;8793;2981;29.06.2020;
8794;84;216;8794;8661;13.08.2020;
8795;56;404;8795;8410;28.01.2021;
8796;65;39;8796;790;18.08.2020;
8797;61;163;8797;1162;24.03.2021;
8798;100;63;8798;6829;14.01.2021;
8799;8;288;8799;330;14.12.2020;
8800;44;182;8800;1912;17.07.2020;
8801;49;59;8801;8071;18.09.2020;
8802;57;95;8802;6295;07.12.2020;
8803;31;284;8803;6179;27.10.2020;
8804;61;223;8804;2462;10.06.2020;
8805;27;324;8805;7971;23.03.2021;
8806;52;196;8806;4082;20.01.2021;
8807;54;383;8807;1953;02.07.2020;
8808;3;296;8808;8949;26.12.2020;
8809;58;397;8809;1125;31.10.2020;
8810;97;236;8810;6823;02.02.2021;
8811;15;343;8811;3235;05.12.2020;
8812;83;431;8812;903;05.12.2020;
8813;98;99;8813;2232;30.11.2020;
8814;34;472;8814;6086;20.06.2020;
8815;98;227;8815;8591;22.05.2020;
8816;56;294;8816;6375;13.12.2020;
8817;8;439;8817;646;27.01.2021;
8818;59;290;8818;5948;25.09.2020;
8819;92;38;8819;7297;06.01.2021;
8820;6;354;8820;6656;09.10.2020;
8821;25;431;8821;8043;28.02.2021;
8822;23;465;8822;5869;06.02.2021;
8823;92;304;8823;2302;23.11.2020;
8824;35;246;8824;9102;04.04.2021;
8825;62;171;8825;9510;09.02.2021;
8826;29;215;8826;7790;15.07.2020;
8827;65;390;8827;140;19.05.2020;
8828;55;354;8828;1506;26.02.2021;
8829;96;227;8829;8060;07.12.2020;
8830;73;280;8830;3491;10.05.2020;
8831;48;95;8831;8206;07.06.2020;
8832;83;500;8832;2721;14.04.2021;
8833;75;233;8833;5580;27.10.2020;
8834;99;270;8834;4638;18.01.2021;
8835;47;396;8835;8264;23.07.2020;
8836;80;124;8836;3391;30.04.2020;
8837;52;18;8837;2330;08.12.2020;
8838;17;321;8838;7857;05.04.2021;
8839;46;21;8839;7236;07.08.2020;
8840;23;188;8840;2783;18.04.2021;
8841;3;36;8841;325;04.06.2020;
8842;74;334;8842;3682;16.01.2021;
8843;35;5;8843;6156;18.04.2021;
8844;34;28;8844;2964;02.03.2021;
8845;23;468;8845;6961;13.12.2020;
8846;100;83;8846;1253;25.04.2021;
8847;62;400;8847;2598;25.01.2021;
8848;21;222;8848;6491;07.08.2020;
8849;79;379;8849;7751;24.09.2020;
8850;77;32;8850;8999;27.11.2020;
8851;5;338;8851;1264;29.12.2020;
8852;3;239;8852;8614;26.08.2020;
8853;79;268;8853;6660;21.08.2020;
8854;67;299;8854;7882;26.06.2020;
8855;51;402;8855;3813;19.04.2021;
8856;87;144;8856;4592;27.06.2020;
8857;50;328;8857;3877;11.10.2020;
8858;94;459;8858;5173;25.04.2021;
8859;58;175;8859;9717;03.03.2021;
8860;37;3;8860;1995;08.06.2020;
8861;19;57;8861;1157;13.12.2020;
8862;80;61;8862;9753;19.09.2020;
8863;94;369;8863;6767;20.07.2020;
8864;61;161;8864;1128;17.12.2020;
8865;35;363;8865;7622;22.12.2020;
8866;83;363;8866;7095;14.01.2021;
8867;70;287;8867;6431;16.12.2020;
8868;21;177;8868;1195;10.02.2021;
8869;92;375;8869;2848;08.04.2021;
8870;12;254;8870;9386;31.05.2020;
8871;87;480;8871;9672;25.01.2021;
8872;45;158;8872;2488;04.06.2020;
8873;94;83;8873;8991;07.04.2021;
8874;49;235;8874;2821;01.01.2021;
8875;99;421;8875;2666;15.01.2021;
8876;62;94;8876;3729;30.06.2020;
8877;63;436;8877;2323;19.01.2021;
8878;92;260;8878;9457;09.05.2020;
8879;69;167;8879;4026;28.06.2020;
8880;61;277;8880;6451;15.09.2020;
8881;62;23;8881;5586;10.07.2020;
8882;12;299;8882;7224;19.04.2021;
8883;44;435;8883;7422;02.01.2021;
8884;12;210;8884;7232;04.05.2020;
8885;3;282;8885;4715;18.06.2020;
8886;88;118;8886;1259;23.03.2021;
8887;62;347;8887;2179;16.11.2020;
8888;34;160;8888;2566;18.04.2021;
8889;62;337;8889;3675;25.06.2020;
8890;77;294;8890;9175;09.05.2020;
8891;29;309;8891;1254;02.11.2020;
8892;77;198;8892;9234;15.11.2020;
8893;4;195;8893;7432;09.03.2021;
8894;61;494;8894;8510;31.12.2020;
8895;63;41;8895;4375;01.06.2020;
8896;73;416;8896;6015;19.12.2020;
8897;55;105;8897;9617;20.10.2020;
8898;14;410;8898;2448;31.12.2020;
8899;20;209;8899;8921;21.07.2020;
8900;96;221;8900;7603;18.03.2021;
8901;39;188;8901;2312;28.11.2020;
8902;88;367;8902;6184;11.07.2020;
8903;72;34;8903;5853;18.03.2021;
8904;40;77;8904;6358;05.08.2020;
8905;83;296;8905;3570;19.10.2020;
8906;9;20;8906;2210;19.04.2021;
8907;4;205;8907;4744;26.04.2021;
8908;17;78;8908;2627;31.07.2020;
8909;5;91;8909;1113;09.10.2020;
8910;51;147;8910;1648;21.10.2020;
8911;1;489;8911;2836;30.09.2020;
8912;68;465;8912;8962;10.12.2020;
8913;58;284;8913;7937;28.01.2021;
8914;31;209;8914;6428;22.11.2020;
8915;76;437;8915;7116;18.01.2021;
8916;6;452;8916;2012;03.09.2020;
8917;98;177;8917;9446;14.09.2020;
8918;19;484;8918;2123;04.02.2021;
8919;16;443;8919;5442;14.11.2020;
8920;59;5;8920;7569;05.04.2021;
8921;39;63;8921;2969;13.08.2020;
8922;99;488;8922;7032;12.12.2020;
8923;50;439;8923;4310;17.10.2020;
8924;7;364;8924;770;28.01.2021;
8925;8;172;8925;1947;11.04.2021;
8926;60;421;8926;9718;19.09.2020;
8927;18;119;8927;2844;12.02.2021;
8928;50;428;8928;9670;11.02.2021;
8929;92;276;8929;4812;28.12.2020;
8930;39;369;8930;4297;22.12.2020;
8931;79;231;8931;4824;16.02.2021;
8932;35;488;8932;221;02.12.2020;
8933;53;5;8933;424;11.05.2020;
8934;44;141;8934;5958;09.05.2020;
8935;26;70;8935;4685;19.12.2020;
8936;67;45;8936;5098;08.05.2020;
8937;47;496;8937;9443;19.05.2020;
8938;92;396;8938;167;06.11.2020;
8939;2;24;8939;437;03.07.2020;
8940;46;320;8940;3829;10.01.2021;
8941;80;331;8941;3662;03.10.2020;
8942;86;451;8942;5001;20.02.2021;
8943;79;495;8943;7810;28.05.2020;
8944;50;445;8944;5233;01.05.2020;
8945;67;417;8945;9380;12.05.2020;
8946;48;125;8946;8351;30.05.2020;
8947;22;88;8947;7931;12.06.2020;
8948;6;180;8948;849;16.07.2020;
8949;98;233;8949;4739;07.02.2021;
8950;70;491;8950;9550;02.12.2020;
8951;55;295;8951;7592;02.10.2020;
8952;61;284;8952;2430;14.09.2020;
8953;7;49;8953;6274;14.04.2021;
8954;64;10;8954;226;30.04.2020;
8955;61;309;8955;1870;18.05.2020;
8956;24;261;8956;1617;08.08.2020;
8957;2;47;8957;4275;03.01.2021;
8958;1;306;8958;8818;14.06.2020;
8959;59;164;8959;149;05.12.2020;
8960;53;178;8960;2268;18.05.2020;
8961;37;108;8961;2338;29.10.2020;
8962;28;494;8962;6764;14.07.2020;
8963;50;154;8963;708;10.02.2021;
8964;97;472;8964;8340;10.05.2020;
8965;7;432;8965;797;10.05.2020;
8966;67;65;8966;6617;21.01.2021;
8967;53;305;8967;9200;09.10.2020;
8968;36;52;8968;5521;10.03.2021;
8969;2;121;8969;838;21.07.2020;
8970;77;112;8970;8582;18.09.2020;
8971;44;411;8971;9883;24.05.2020;
8972;61;283;8972;5465;28.06.2020;
8973;31;359;8973;6113;07.02.2021;
8974;85;109;8974;3512;15.05.2020;
8975;96;451;8975;3457;22.09.2020;
8976;53;142;8976;4326;29.03.2021;
8977;89;236;8977;671;01.12.2020;
8978;68;195;8978;8113;20.08.2020;
8979;73;423;8979;3652;03.07.2020;
8980;75;90;8980;9708;07.01.2021;
8981;16;77;8981;6579;28.12.2020;
8982;42;104;8982;1916;16.06.2020;
8983;35;351;8983;8088;05.01.2021;
8984;67;138;8984;7604;03.01.2021;
8985;7;370;8985;5531;24.02.2021;
8986;19;44;8986;8482;04.07.2020;
8987;8;209;8987;1377;16.12.2020;
8988;39;120;8988;2609;18.10.2020;
8989;23;127;8989;4607;03.12.2020;
8990;74;87;8990;4905;10.07.2020;
8991;23;375;8991;5358;03.06.2020;
8992;28;330;8992;1249;22.10.2020;
8993;25;252;8993;5536;11.04.2021;
8994;63;368;8994;9884;09.03.2021;
8995;56;114;8995;6208;20.11.2020;
8996;36;135;8996;7283;03.05.2020;
8997;14;177;8997;1811;16.01.2021;
8998;2;166;8998;7412;28.02.2021;
8999;55;217;8999;9316;24.07.2020;
9000;44;265;9000;8731;19.04.2021;
9001;81;336;9001;6140;23.12.2020;
9002;28;296;9002;1233;15.03.2021;
9003;89;76;9003;9764;30.03.2021;
9004;82;199;9004;3744;01.12.2020;
9005;80;46;9005;9998;18.08.2020;
9006;48;9;9006;2023;11.12.2020;
9007;14;194;9007;1518;07.05.2020;
9008;78;296;9008;1273;06.08.2020;
9009;90;152;9009;3680;15.10.2020;
9010;81;123;9010;9407;07.08.2020;
9011;79;45;9011;6058;11.12.2020;
9012;30;131;9012;7136;17.07.2020;
9013;93;198;9013;9357;06.03.2021;
9014;29;367;9014;4272;05.06.2020;
9015;59;483;9015;8680;14.04.2021;
9016;33;189;9016;4601;26.07.2020;
9017;23;470;9017;2589;02.12.2020;
9018;72;232;9018;6771;28.10.2020;
9019;87;453;9019;2018;06.05.2020;
9020;90;331;9020;2577;13.02.2021;
9021;67;80;9021;4275;06.07.2020;
9022;15;167;9022;1643;29.08.2020;
9023;43;81;9023;1838;31.03.2021;
9024;16;408;9024;5878;22.02.2021;
9025;68;288;9025;1728;14.03.2021;
9026;74;357;9026;4861;08.02.2021;
9027;70;12;9027;3251;06.02.2021;
9028;58;402;9028;6753;10.05.2020;
9029;42;288;9029;4021;06.03.2021;
9030;72;222;9030;786;27.10.2020;
9031;21;352;9031;6516;11.12.2020;
9032;13;456;9032;2539;17.06.2020;
9033;77;127;9033;6014;29.08.2020;
9034;49;63;9034;7068;28.02.2021;
9035;82;131;9035;4370;09.04.2021;
9036;98;458;9036;3607;23.04.2021;
9037;43;243;9037;6541;30.08.2020;
9038;73;100;9038;2711;08.09.2020;
9039;38;115;9039;3957;02.11.2020;
9040;19;91;9040;8849;20.01.2021;
9041;62;277;9041;5960;04.05.2020;
9042;40;133;9042;8217;21.07.2020;
9043;77;4;9043;7847;22.01.2021;
9044;53;203;9044;7119;09.07.2020;
9045;73;415;9045;5555;19.05.2020;
9046;24;304;9046;8640;25.07.2020;
9047;55;244;9047;8315;02.04.2021;
9048;15;111;9048;2261;12.05.2020;
9049;12;130;9049;1569;17.04.2021;
9050;42;259;9050;7263;01.02.2021;
9051;20;157;9051;8780;12.01.2021;
9052;66;54;9052;827;12.06.2020;
9053;16;269;9053;3942;03.04.2021;
9054;10;323;9054;7545;27.12.2020;
9055;23;99;9055;8773;28.06.2020;
9056;93;485;9056;3216;11.03.2021;
9057;3;89;9057;7445;12.03.2021;
9058;43;322;9058;1658;28.03.2021;
9059;82;34;9059;7752;03.06.2020;
9060;30;15;9060;1841;14.09.2020;
9061;87;315;9061;2280;16.08.2020;
9062;79;92;9062;7502;28.02.2021;
9063;83;24;9063;7143;22.08.2020;
9064;83;431;9064;2311;25.01.2021;
9065;70;170;9065;8978;30.10.2020;
9066;43;280;9066;5877;26.01.2021;
9067;42;382;9067;6819;27.12.2020;
9068;39;288;9068;9554;21.07.2020;
9069;95;233;9069;4866;15.07.2020;
9070;41;209;9070;1026;26.03.2021;
9071;35;282;9071;7036;05.10.2020;
9072;27;470;9072;4767;22.06.2020;
9073;90;313;9073;7789;23.11.2020;
9074;3;212;9074;3904;10.11.2020;
9075;74;497;9075;8501;15.03.2021;
9076;47;220;9076;6455;10.02.2021;
9077;35;74;9077;4611;07.09.2020;
9078;55;271;9078;1610;16.11.2020;
9079;36;203;9079;7856;14.02.2021;
9080;63;23;9080;9159;25.03.2021;
9081;55;475;9081;2899;28.07.2020;
9082;39;278;9082;8934;31.01.2021;
9083;54;301;9083;4881;11.09.2020;
9084;54;334;9084;8526;29.07.2020;
9085;96;412;9085;9214;07.02.2021;
9086;33;404;9086;1496;17.08.2020;
9087;84;113;9087;8150;14.09.2020;
9088;64;141;9088;8984;05.05.2020;
9089;80;355;9089;1071;12.08.2020;
9090;21;68;9090;6225;10.05.2020;
9091;26;392;9091;5600;18.12.2020;
9092;96;237;9092;3141;08.07.2020;
9093;100;487;9093;9589;01.05.2020;
9094;4;39;9094;8729;13.04.2021;
9095;6;232;9095;1194;08.02.2021;
9096;5;59;9096;664;25.01.2021;
9097;21;439;9097;1288;30.01.2021;
9098;90;124;9098;9884;18.01.2021;
9099;12;42;9099;2784;10.01.2021;
9100;92;407;9100;9835;07.10.2020;
9101;53;277;9101;1213;20.07.2020;
9102;12;387;9102;3543;16.12.2020;
9103;10;13;9103;5096;04.08.2020;
9104;11;54;9104;9189;09.07.2020;
9105;21;319;9105;2772;02.02.2021;
9106;2;342;9106;9197;13.11.2020;
9107;82;91;9107;634;05.06.2020;
9108;6;154;9108;5987;13.11.2020;
9109;16;69;9109;9574;10.07.2020;
9110;15;281;9110;8433;21.06.2020;
9111;68;49;9111;3073;25.09.2020;
9112;5;380;9112;6337;14.02.2021;
9113;52;63;9113;9863;12.12.2020;
9114;80;304;9114;9576;19.07.2020;
9115;24;155;9115;2946;02.05.2020;
9116;44;257;9116;3865;15.09.2020;
9117;71;462;9117;8201;19.12.2020;
9118;5;470;9118;8463;15.03.2021;
